UnityJudgment,Condition,Phase,SpatialD,SpatialD_abs,SubjI
0,congruent,post,-16,16,ZZ
0,congruent,post,-16,16,ZZ
0,congruent,post,-16,16,ZZ
0,congruent,post,-16,16,ZZ
0,congruent,post,-16,16,ZZ
0,congruent,post,-16,16,ZZ
0,congruent,post,-16,16,ZZ
0,congruent,post,-16,16,ZZ
0,congruent,post,-16,16,ZZ
0,congruent,post,-16,16,ZZ
0,congruent,post,-16,16,ZZ
0,congruent,post,-16,16,ZZ
0,congruent,post,-16,16,ZZ
0,congruent,post,-16,16,ZZ
0,congruent,post,-16,16,ZZ
0,congruent,post,-16,16,ZZ
0,congruent,post,-16,16,ZZ
0,congruent,post,-16,16,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
1,congruent,post,-8,8,ZZ
0,congruent,post,-8,8,ZZ
0,congruent,post,-8,8,ZZ
0,congruent,post,-8,8,ZZ
0,congruent,post,-8,8,ZZ
0,congruent,post,-8,8,ZZ
0,congruent,post,-8,8,ZZ
0,congruent,post,-8,8,ZZ
0,congruent,post,-8,8,ZZ
0,congruent,post,-8,8,ZZ
0,congruent,post,-8,8,ZZ
0,congruent,post,-8,8,ZZ
0,congruent,post,-8,8,ZZ
0,congruent,post,-8,8,ZZ
0,congruent,post,-8,8,ZZ
0,congruent,post,-8,8,ZZ
0,congruent,post,-8,8,ZZ
0,congruent,post,-8,8,ZZ
0,congruent,post,-8,8,ZZ
0,congruent,post,-8,8,ZZ
0,congruent,post,-8,8,ZZ
0,congruent,post,-8,8,ZZ
0,congruent,post,-8,8,ZZ
0,congruent,post,-8,8,ZZ
0,congruent,post,-8,8,ZZ
0,congruent,post,-8,8,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
1,congruent,post,0,0,ZZ
0,congruent,post,0,0,ZZ
0,congruent,post,0,0,ZZ
0,congruent,post,0,0,ZZ
0,congruent,post,0,0,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
1,congruent,post,8,8,ZZ
0,congruent,post,8,8,ZZ
0,congruent,post,8,8,ZZ
0,congruent,post,8,8,ZZ
0,congruent,post,8,8,ZZ
0,congruent,post,8,8,ZZ
0,congruent,post,8,8,ZZ
0,congruent,post,8,8,ZZ
0,congruent,post,8,8,ZZ
0,congruent,post,8,8,ZZ
0,congruent,post,8,8,ZZ
0,congruent,post,8,8,ZZ
0,congruent,post,8,8,ZZ
0,congruent,post,8,8,ZZ
0,congruent,post,8,8,ZZ
0,congruent,post,8,8,ZZ
0,congruent,post,8,8,ZZ
0,congruent,post,8,8,ZZ
0,congruent,post,8,8,ZZ
0,congruent,post,8,8,ZZ
0,congruent,post,8,8,ZZ
0,congruent,post,8,8,ZZ
1,congruent,post,16,16,ZZ
1,congruent,post,16,16,ZZ
1,congruent,post,16,16,ZZ
1,congruent,post,16,16,ZZ
1,congruent,post,16,16,ZZ
1,congruent,post,16,16,ZZ
1,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
0,congruent,post,16,16,ZZ
1,congruent,post,24,24,ZZ
1,congruent,post,24,24,ZZ
1,congruent,post,24,24,ZZ
0,congruent,post,24,24,ZZ
0,congruent,post,24,24,ZZ
0,congruent,post,24,24,ZZ
0,congruent,post,24,24,ZZ
0,congruent,post,24,24,ZZ
0,congruent,post,24,24,ZZ
0,congruent,post,24,24,ZZ
0,congruent,post,24,24,ZZ
0,congruent,post,24,24,ZZ
0,congruent,post,24,24,ZZ
0,congruent,post,24,24,ZZ
0,congruent,post,24,24,ZZ
0,congruent,post,24,24,ZZ
0,congruent,post,24,24,ZZ
0,congruent,post,24,24,ZZ
0,congruent,post,24,24,ZZ
0,congruent,post,24,24,ZZ
1,incongruent,pre,-24,24,ZZ
1,incongruent,pre,-24,24,ZZ
0,incongruent,pre,-24,24,ZZ
0,incongruent,pre,-24,24,ZZ
0,incongruent,pre,-24,24,ZZ
0,incongruent,pre,-24,24,ZZ
0,incongruent,pre,-24,24,ZZ
0,incongruent,pre,-24,24,ZZ
0,incongruent,pre,-24,24,ZZ
0,incongruent,pre,-24,24,ZZ
0,incongruent,pre,-24,24,ZZ
0,incongruent,pre,-24,24,ZZ
0,incongruent,pre,-24,24,ZZ
0,incongruent,pre,-24,24,ZZ
0,incongruent,pre,-24,24,ZZ
0,incongruent,pre,-24,24,ZZ
0,incongruent,pre,-24,24,ZZ
0,incongruent,pre,-24,24,ZZ
0,incongruent,pre,-24,24,ZZ
0,incongruent,pre,-24,24,ZZ
1,incongruent,pre,-16,16,ZZ
1,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
0,incongruent,pre,-16,16,ZZ
1,incongruent,pre,-8,8,ZZ
1,incongruent,pre,-8,8,ZZ
1,incongruent,pre,-8,8,ZZ
1,incongruent,pre,-8,8,ZZ
1,incongruent,pre,-8,8,ZZ
1,incongruent,pre,-8,8,ZZ
1,incongruent,pre,-8,8,ZZ
1,incongruent,pre,-8,8,ZZ
1,incongruent,pre,-8,8,ZZ
1,incongruent,pre,-8,8,ZZ
1,incongruent,pre,-8,8,ZZ
1,incongruent,pre,-8,8,ZZ
1,incongruent,pre,-8,8,ZZ
1,incongruent,pre,-8,8,ZZ
1,incongruent,pre,-8,8,ZZ
1,incongruent,pre,-8,8,ZZ
1,incongruent,pre,-8,8,ZZ
1,incongruent,pre,-8,8,ZZ
1,incongruent,pre,-8,8,ZZ
1,incongruent,pre,-8,8,ZZ
1,incongruent,pre,-8,8,ZZ
1,incongruent,pre,-8,8,ZZ
1,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
0,incongruent,pre,-8,8,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
1,incongruent,pre,0,0,ZZ
0,incongruent,pre,0,0,ZZ
0,incongruent,pre,0,0,ZZ
0,incongruent,pre,0,0,ZZ
0,incongruent,pre,0,0,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
1,incongruent,pre,8,8,ZZ
0,incongruent,pre,8,8,ZZ
0,incongruent,pre,8,8,ZZ
0,incongruent,pre,8,8,ZZ
0,incongruent,pre,8,8,ZZ
0,incongruent,pre,8,8,ZZ
0,incongruent,pre,8,8,ZZ
0,incongruent,pre,8,8,ZZ
0,incongruent,pre,8,8,ZZ
0,incongruent,pre,8,8,ZZ
0,incongruent,pre,8,8,ZZ
0,incongruent,pre,8,8,ZZ
0,incongruent,pre,8,8,ZZ
0,incongruent,pre,8,8,ZZ
0,incongruent,pre,8,8,ZZ
0,incongruent,pre,8,8,ZZ
0,incongruent,pre,8,8,ZZ
0,incongruent,pre,8,8,ZZ
0,incongruent,pre,8,8,ZZ
0,incongruent,pre,8,8,ZZ
0,incongruent,pre,8,8,ZZ
0,incongruent,pre,8,8,ZZ
0,incongruent,pre,8,8,ZZ
0,incongruent,pre,8,8,ZZ
0,incongruent,pre,8,8,ZZ
1,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
0,incongruent,pre,16,16,ZZ
1,incongruent,pre,24,24,ZZ
0,incongruent,pre,24,24,ZZ
0,incongruent,pre,24,24,ZZ
0,incongruent,pre,24,24,ZZ
0,incongruent,pre,24,24,ZZ
0,incongruent,pre,24,24,ZZ
0,incongruent,pre,24,24,ZZ
0,incongruent,pre,24,24,ZZ
0,incongruent,pre,24,24,ZZ
0,incongruent,pre,24,24,ZZ
0,incongruent,pre,24,24,ZZ
0,incongruent,pre,24,24,ZZ
0,incongruent,pre,24,24,ZZ
0,incongruent,pre,24,24,ZZ
0,incongruent,pre,24,24,ZZ
0,incongruent,pre,24,24,ZZ
0,incongruent,pre,24,24,ZZ
0,incongruent,pre,24,24,ZZ
0,incongruent,pre,24,24,ZZ
0,incongruent,pre,24,24,ZZ
0,incongruent,post,-24,24,ZZ
0,incongruent,post,-24,24,ZZ
0,incongruent,post,-24,24,ZZ
0,incongruent,post,-24,24,ZZ
0,incongruent,post,-24,24,ZZ
0,incongruent,post,-24,24,ZZ
0,incongruent,post,-24,24,ZZ
0,incongruent,post,-24,24,ZZ
0,incongruent,post,-24,24,ZZ
0,incongruent,post,-24,24,ZZ
0,incongruent,post,-24,24,ZZ
0,incongruent,post,-24,24,ZZ
0,incongruent,post,-24,24,ZZ
0,incongruent,post,-24,24,ZZ
0,incongruent,post,-24,24,ZZ
0,incongruent,post,-24,24,ZZ
0,incongruent,post,-24,24,ZZ
0,incongruent,post,-24,24,ZZ
0,incongruent,post,-24,24,ZZ
0,incongruent,post,-24,24,ZZ
1,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
0,incongruent,post,-16,16,ZZ
1,incongruent,post,-8,8,ZZ
1,incongruent,post,-8,8,ZZ
1,incongruent,post,-8,8,ZZ
1,incongruent,post,-8,8,ZZ
1,incongruent,post,-8,8,ZZ
1,incongruent,post,-8,8,ZZ
1,incongruent,post,-8,8,ZZ
1,incongruent,post,-8,8,ZZ
1,incongruent,post,-8,8,ZZ
1,incongruent,post,-8,8,ZZ
1,incongruent,post,-8,8,ZZ
1,incongruent,post,-8,8,ZZ
1,incongruent,post,-8,8,ZZ
1,incongruent,post,-8,8,ZZ
1,incongruent,post,-8,8,ZZ
1,incongruent,post,-8,8,ZZ
1,incongruent,post,-8,8,ZZ
1,incongruent,post,-8,8,ZZ
1,incongruent,post,-8,8,ZZ
1,incongruent,post,-8,8,ZZ
1,incongruent,post,-8,8,ZZ
1,incongruent,post,-8,8,ZZ
1,incongruent,post,-8,8,ZZ
1,incongruent,post,-8,8,ZZ
1,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
0,incongruent,post,-8,8,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
1,incongruent,post,0,0,ZZ
